,institution_name,ETER_ID,reference_year,country_code,missing_perc,zero_value,c_value,s_value,nc_value,cons_perc,timeillnes_occ
4692,Sveučilište Josipa Jurja Strossmayera u Osijeku,HR0003,2015,HR,0.3,0.0,0.0,0.0,0.0,0.5,6.0
4693,Sveučilište u Rijeci,HR0004,2015,HR,0.3,0.0,0.0,0.0,0.0,0.5,6.0
4694,Sveučilište u Splitu,HR0005,2015,HR,0.3,1.0,0.0,0.0,0.0,0.5,6.0
4695,Sveučilište u Zadru,HR0006,2015,HR,0.3,0.0,0.0,0.0,0.0,0.5,6.0
4696,Sveučilište u Zagrebu,HR0007,2015,HR,0.3,1.0,0.0,1.0,0.0,0.5,6.0
4697,Međimursko veleučilište u Čakovcu,HR0008,2015,HR,0.3,3.0,0.0,0.0,0.0,0.5,6.0
4698,Tehnicko veleučilište u Zagrebu,HR0009,2015,HR,0.3,2.0,0.0,1.0,0.0,0.5,6.0
4699,Veleučilište u Karlovcu,HR0010,2015,HR,0.3,2.0,0.0,1.0,0.0,0.5,6.0
4700,"Veleucilište ""Lavoslav Ružička"" u Vukovaru",HR0011,2015,HR,0.3,2.0,0.0,0.0,0.0,0.4,6.0
4701,"Veleučilište ""Marko Marulić"" u Kninu",HR0012,2015,HR,0.3,3.0,0.0,0.0,0.0,0.5,6.0
4702,"Veleučilište ""Nikola Tesla"" u Gospiću",HR0013,2015,HR,0.3,0.0,0.0,1.0,0.0,0.5,6.0
4703,Veleučilište u Požegi,HR0014,2015,HR,0.3,3.0,0.0,0.0,0.0,0.5,6.0
4704,Veleučilište u Rijeci,HR0015,2015,HR,0.3,2.0,0.0,1.0,0.0,0.5,6.0
4705,Veleučilište u Šibeniku,HR0016,2015,HR,0.3,2.0,0.0,0.0,0.0,0.3,6.0
4706,Veleučilište u Slavonskom Brodu,HR0017,2015,HR,0.3,4.0,0.0,0.0,0.0,0.4,6.0
4707,Zdravstveno veleučilište Zagreb,HR0019,2015,HR,0.3,2.0,0.0,1.0,0.0,0.5,6.0
4708,Veleučilište Velika Gorica,HR0020,2015,HR,0.3,2.0,0.0,0.0,0.0,0.5,6.0
4709,Veleučilište VERN`. Zagreb,HR0021,2015,HR,0.3,2.0,0.0,1.0,0.0,0.5,6.0
4710,Visoka policijska škola u Zagrebu,HR0022,2015,HR,0.3,3.0,0.0,0.0,0.0,0.3,6.0
4711,Visoko gospodarsko učilište u Križevcima,HR0023,2015,HR,0.3,2.0,0.0,1.0,0.0,0.5,6.0
4712,Visoka škola za menadžment u turizmu i informatici u Virovitici,HR0024,2015,HR,0.3,4.0,0.0,0.0,0.0,0.5,6.0
4713,RIT Croatia,HR0025,2015,HR,0.3,4.0,0.0,0.0,0.0,0.5,6.0
4714,"Visoka poslovna škola ""Libertas"". Zagreb",HR0026,2015,HR,0.3,3.0,0.0,1.0,0.0,0.4,5.0
4715,Visoka škola za informacijske tehnologije. Zagreb,HR0027,2015,HR,0.3,3.0,0.0,2.0,0.0,0.4,6.0
4716,Veleučilište Baltazar Zaprešić,HR0028,2015,HR,0.3,2.0,0.0,1.0,0.0,0.5,6.0
4717,Visoka škola za sigurnost. Zagreb,HR0029,2015,HR,0.3,2.0,0.0,1.0,0.0,0.5,6.0
4718,Visoka tehnicka škola u Bjelovaru,HR0030,2015,HR,0.3,1.0,0.0,0.0,0.0,0.5,6.0
4719,Zagrebacka škola ekonomije i managementa. Zagreb,HR0032,2015,HR,0.3,2.0,0.0,0.0,0.0,0.5,6.0
4720,Politehnika Pula. Visoka tehničko-poslovna škola s pravom javnosti. Pula-Pola,HR0033,2015,HR,0.3,2.0,0.0,1.0,0.0,0.5,5.0
4721,Visoka poslovna škola Zagreb,HR0034,2015,HR,0.3,5.0,0.0,0.0,0.0,0.4,5.0
4722,Visoko učilište Algebra – Visoka škola za primijenjeno računalstvo. Zagreb,HR0035,2015,HR,0.3,3.0,0.0,1.0,0.0,0.4,4.0
4723,Visoko učilište Effectus – Visoka škola za financije i pravo. Zagreb,HR0036,2015,HR,0.3,3.0,0.0,1.0,0.0,0.4,4.0
4724,Sveučilište Sjever. Koprivnica,HR0037,2015,HR,0.3,2.0,0.0,1.0,0.0,0.5,4.0
4725,Edward Bernays Visoka škola za komunikacijski menadžment. Zagreb,HR0038,2015,HR,0.3,7.0,0.0,0.0,0.0,0.4,4.0
4726,Hrvatsko katoličko sveučilište. Zagreb,HR0039,2015,HR,0.3,3.0,0.0,1.0,0.0,0.5,3.0
4727,Budapesti Corvinus Egyetem (BCE),HU0001,2015,HU,0.0,2.0,0.0,3.0,0.0,0.9,6.0
4728,Budapesti Műszaki és Gazdaságtudományi Egyetem (BME),HU0002,2015,HU,0.0,3.0,0.0,0.0,0.0,0.9,6.0
4729,Debreceni Egyetem (DE),HU0003,2015,HU,0.0,1.0,0.0,0.0,0.0,0.9,6.0
4730,Eötvös Loránd Tudományegyetem (ELTE),HU0004,2015,HU,0.0,1.0,0.0,0.0,0.0,0.9,6.0
4731,Kaposvári Egyetem (KE),HU0005,2015,HU,0.0,3.0,0.0,0.0,0.0,0.9,6.0
4732,Liszt Ferenc Zeneművészeti Egyetem (LFZE),HU0006,2015,HU,0.0,3.0,0.0,1.0,0.0,0.9,6.0
4733,Magyar Képzőművészeti Egyetem (MKE),HU0007,2015,HU,0.0,6.0,0.0,0.0,0.0,0.8,6.0
4734,Miskolci Egyetem (ME),HU0008,2015,HU,0.0,1.0,0.0,1.0,0.0,0.9,6.0
4735,Moholy-Nagy Művészeti Egyetem (MOME),HU0009,2015,HU,0.0,4.0,0.0,0.0,0.0,0.9,6.0
4736,Nyugat-magyarországi Egyetem (NYME),HU0010,2015,HU,0.0,1.0,0.0,1.0,0.0,0.9,6.0
4737,Pannon Egyetem (PE),HU0011,2015,HU,0.0,1.0,0.0,1.0,0.0,0.9,6.0
4738,Pécsi Tudományegyetem (PTE),HU0012,2015,HU,0.0,1.0,0.0,1.0,0.0,0.9,6.0
4739,Semmelweis Egyetem (SE),HU0013,2015,HU,0.0,3.0,0.0,0.0,0.0,0.9,6.0
4740,Széchenyi István Egyetem (SZE),HU0014,2015,HU,0.0,1.0,0.0,0.0,0.0,0.9,6.0
4741,Szegedi Tudományegyetem (SZTE),HU0015,2015,HU,0.0,1.0,0.0,0.0,0.0,0.9,6.0
4742,Szent István Egyetem (SZIE),HU0016,2015,HU,0.0,1.0,0.0,1.0,0.0,0.9,6.0
4743,Színház- és Filmművészeti Egyetem (SZFE),HU0017,2015,HU,0.0,2.0,0.0,2.0,0.0,0.9,6.0
4744,Debreceni Református Hittudományi Egyetem (DRHE),HU0020,2015,HU,0.2,1.0,0.0,4.0,0.0,0.6,6.0
4745,Károli Gáspár Református Egyetem (KRE),HU0022,2015,HU,0.2,1.0,0.0,2.0,0.0,0.6,6.0
4746,Közép-európai Egyetem (KEE),HU0023,2015,HU,0.2,5.0,0.0,0.0,0.0,0.6,6.0
4747,Pázmány Péter Katolikus Egyetem (PPKE),HU0025,2015,HU,0.2,3.0,0.0,0.0,0.0,0.6,6.0
4748,Budapesti Gazdasági Főiskola (BGF),HU0026,2015,HU,0.0,3.0,0.0,0.0,0.0,0.9,6.0
4749,Óbudai Egyetem (OE),HU0027,2015,HU,0.0,3.0,0.0,0.0,0.0,0.9,6.0
4750,Dunaújvárosi Főiskola (DF),HU0028,2015,HU,0.0,3.0,0.0,1.0,0.0,0.9,6.0
4751,Eötvös József Főiskola (EJF),HU0029,2015,HU,0.0,2.0,0.0,1.0,0.0,0.9,6.0
4752,Eszterházy Károly Főiskola (EKF),HU0030,2015,HU,0.0,4.0,0.0,2.0,0.0,0.8,6.0
4753,Károly Róbert Főiskola (KRF),HU0031,2015,HU,0.0,4.0,0.0,1.0,0.0,0.8,5.0
4754,Kecskeméti Főiskola (KF),HU0032,2015,HU,0.0,4.0,0.0,1.0,0.0,0.8,5.0
4755,Magyar Táncművészeti Főiskola (MTF),HU0033,2015,HU,0.0,5.0,0.0,0.0,0.0,0.9,6.0
4756,Nyíregyházi Főiskola (NYF),HU0034,2015,HU,0.0,2.0,0.0,1.0,0.0,0.9,6.0
4757,Szolnoki Főiskola (SZF),HU0036,2015,HU,0.0,2.0,0.0,0.0,0.0,0.8,5.0
4758,A Tan Kapuja Buddhista Főiskola (TKBF),HU0037,2015,HU,0.2,7.0,0.0,1.0,0.0,0.4,6.0
4759,Apor Vilmos Katolikus Főiskola (AVKF),HU0040,2015,HU,0.2,5.0,0.0,0.0,0.0,0.6,6.0
4760,Baptista Teológiai Akadémia (BTA),HU0041,2015,HU,0.2,5.0,0.0,1.0,0.0,0.4,6.0
4761,Budapesti Metropolitan Főiskola (METU),HU0044,2015,HU,0.2,3.0,0.0,0.0,0.0,0.6,6.0
4762,Gábor Dénes Főiskola (GDF),HU0047,2015,HU,0.2,1.0,0.0,1.0,0.0,0.6,6.0
4763,Gál Ferenc Főiskola (GFF),HU0048,2015,HU,0.2,2.0,0.0,0.0,0.0,0.6,6.0
4764,IBS Nemzetközi Üzleti Főiskola (IBS),HU0052,2015,HU,0.2,3.0,0.0,3.0,0.0,0.6,6.0
4765,Kodolányi János Főiskola (KJF),HU0053,2015,HU,0.2,3.0,0.0,1.0,0.0,0.6,6.0
4766,Pető András Főiskola (PAF),HU0056,2015,HU,0.0,5.0,0.0,0.0,0.0,0.7,6.0
4767,Sapientia Szerzetesi Hittudományi Főiskola (SSZHF),HU0060,2015,HU,0.2,3.0,0.0,0.0,0.0,0.6,6.0
4768,Sárospataki Református Teológiai Akadémia (SRTA),HU0061,2015,HU,0.2,4.0,0.0,2.0,0.0,0.6,6.0
4769,Sola Scriptura Lelkészképző és Teológiai Főiskola (SSTF),HU0062,2015,HU,0.2,3.0,0.0,0.0,0.0,0.4,6.0
4770,Szent Pál Akadémia (SZPA),HU0065,2015,HU,0.2,5.0,0.0,2.0,0.0,0.4,6.0
4771,Tomori Pál Főiskola (TPFK),HU0066,2015,HU,0.2,3.0,0.0,0.0,0.0,0.5,6.0
4772,Wekerle Sándor Üzleti Főiskola (WSUF),HU0068,2015,HU,0.2,5.0,0.0,0.0,0.0,0.4,6.0
4773,Wesley János Lelkészképző Főiskola (WJLF),HU0069,2015,HU,0.2,6.0,0.0,1.0,0.0,0.5,6.0
4774,Zsigmond Király Főiskola (ZSKF),HU0070,2015,HU,0.2,3.0,0.0,1.0,0.0,0.6,6.0
4775,Nemzeti Közszolgálati Egyetem (NKE),HU0073,2015,HU,0.2,8.0,0.0,2.0,0.0,0.4,6.0
4776,Edutus Főiskola (EDUTUS),HU0075,2015,HU,0.2,3.0,0.0,2.0,0.0,0.6,6.0
4777,University College Dublin,IE0001,2015,IE,1.0,3.0,0.0,0.0,0.0,1.0,6.0
4778,University College Cork,IE0002,2015,IE,1.0,3.0,0.0,0.0,0.0,1.0,6.0
4779,National University of Ireland. Galway,IE0003,2015,IE,1.0,3.0,0.0,0.0,0.0,1.0,6.0
4780,Trinity College Dublin,IE0004,2015,IE,1.0,3.0,0.0,0.0,0.0,1.0,6.0
4781,Maynooth University,IE0005,2015,IE,1.0,3.0,0.0,0.0,0.0,1.0,6.0
4782,Dublin City University,IE0006,2015,IE,1.0,3.0,0.0,1.0,0.0,1.0,6.0
4783,University of Limerick,IE0007,2015,IE,1.0,3.0,0.0,0.0,0.0,1.0,6.0
4784,Athlone Institute of Technology,IE0008,2015,IE,1.0,3.0,0.0,2.0,0.0,1.0,6.0
4785,Cork Institute of Technology,IE0009,2015,IE,1.0,3.0,0.0,0.0,0.0,1.0,6.0
4786,Dublin Institute of Technology,IE0010,2015,IE,1.0,3.0,0.0,0.0,0.0,1.0,6.0
4787,Dún Laoghaire Institute of Art. Design and Technology,IE0011,2015,IE,1.0,5.0,0.0,0.0,0.0,1.0,6.0
4788,Dundalk Institute of Technology,IE0012,2015,IE,1.0,5.0,0.0,0.0,0.0,1.0,6.0
4789,Galway-Mayo Institute of Technology,IE0013,2015,IE,1.0,3.0,0.0,0.0,0.0,1.0,6.0
4790,Institute of Technology. Blanchardstown,IE0014,2015,IE,1.0,3.0,0.0,2.0,0.0,1.0,6.0
4791,Institute of Technology. Carlow,IE0015,2015,IE,1.0,3.0,0.0,2.0,0.0,1.0,6.0
4792,Institute of Technology. Sligo,IE0016,2015,IE,1.0,3.0,0.0,2.0,0.0,1.0,6.0
4793,Institute of Technology. Tallaght,IE0017,2015,IE,1.0,3.0,0.0,0.0,0.0,1.0,6.0
4794,Institute of Technology. Tralee,IE0018,2015,IE,1.0,5.0,0.0,1.0,0.0,1.0,6.0
4795,Letterkenny Institute of Technology,IE0019,2015,IE,1.0,6.0,0.0,0.0,0.0,1.0,6.0
4796,Limerick Institute of Technology,IE0020,2015,IE,1.0,3.0,0.0,2.0,0.0,1.0,6.0
4797,Waterford Institute of Technology,IE0021,2015,IE,1.0,3.0,0.0,0.0,0.0,1.0,6.0
4798,Mary Immaculate College of Education. Limerick,IE0022,2015,IE,1.0,3.0,0.0,0.0,0.0,1.0,6.0
4799,Mater Dei Institute of Education,IE0023,2015,IE,1.0,5.0,0.0,3.0,0.0,1.0,5.0
4800,National College of Art & Design. Dublin,IE0024,2015,IE,1.0,3.0,0.0,2.0,0.0,1.0,6.0
4801,Royal College of Surgeons in Ireland,IE0025,2015,IE,0.3,2.0,0.0,1.0,0.0,0.4,6.0
4802,St. Angela's College. Sligo,IE0026,2015,IE,1.0,3.0,0.0,0.0,0.0,1.0,6.0
4803,St. Patrick's College. Drumcondra,IE0027,2015,IE,1.0,5.0,0.0,1.0,0.0,1.0,5.0
4804,Landbúnaðarháskóli íslands,IS0001,2015,IS,0.6,0.0,0.0,0.0,0.0,0.4,6.0
4805,Háskólinn á Bifröst,IS0002,2015,IS,0.5,0.0,0.0,0.0,0.0,0.4,6.0
4806,Háskólinn á Hólum,IS0003,2015,IS,0.6,1.0,0.0,0.0,0.0,0.4,6.0
4807,Listaháskóli Íslands,IS0004,2015,IS,0.5,0.0,0.0,0.0,0.0,0.4,6.0
4808,Háskólinn í Reykjavík,IS0005,2015,IS,0.7,1.0,0.0,0.0,0.0,0.4,6.0
4809,Háskólinn á Akureyri,IS0006,2015,IS,0.6,1.0,0.0,0.0,0.0,0.4,6.0
4810,Háskóli Íslands,IS0007,2015,IS,0.7,1.0,0.0,0.0,0.0,0.4,6.0
4811,Università Politecnica delle MARCHE,IT0001,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4812,Università della VALLE D'AOSTA,IT0002,2015,IT,0.0,2.0,0.0,1.0,0.0,0.8,6.0
4813,Università della CALABRIA,IT0003,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4814,Politecnico di BARI,IT0004,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4815,Università degli Studi di BARI ALDO MORO,IT0005,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4816,Università degli Studi del SANNIO di BENEVENTO,IT0006,2015,IT,0.0,1.0,0.0,1.0,0.0,0.8,6.0
4817,"Università Telematica ""GIUSTINO FORTUNATO""",IT0007,2015,IT,0.0,5.0,0.0,1.0,0.0,0.6,6.0
4818,Università degli Studi di BERGAMO,IT0008,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4819,Università degli Studi di BOLOGNA,IT0009,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4820,Libera Università di BOLZANO,IT0010,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4821,Università degli Studi di SCIENZE GASTRONOMICHE,IT0011,2015,IT,0.0,3.0,0.0,1.0,0.0,0.8,6.0
4822,Università degli Studi di BRESCIA,IT0012,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4823,Università degli Studi di CAGLIARI,IT0013,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4824,Università degli Studi di CAMERINO,IT0014,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4825,Università degli Studi del MOLISE,IT0015,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4826,"Libera Università Mediterranea ""Jean Monnet"" – LUM",IT0016,2015,IT,0.1,2.0,0.0,1.0,0.0,0.8,6.0
4827,Universita degli studi di Cassino e del Lazio Meridionale,IT0017,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4828,"Università ""Carlo Cattaneo"" - LIUC",IT0018,2015,IT,0.0,1.0,0.0,3.0,0.0,0.8,6.0
4829,Università degli Studi di CATANIA,IT0019,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4830,"Università degli Studi ""Magna Graecia"" di CATANZARO",IT0020,2015,IT,0.0,1.0,0.0,1.0,0.0,0.8,6.0
4831,"Università degli Studi ""G. d'Annunzio"" CHIETI-PESCARA",IT0021,2015,IT,0.0,2.0,0.0,0.0,0.0,0.8,6.0
4832,UKE - Università Kore di ENNA,IT0022,2015,IT,0.1,1.0,0.0,1.0,0.0,0.8,6.0
4833,Università degli Studi di FERRARA,IT0023,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4834,Università degli Studi di FIRENZE,IT0025,2015,IT,0.0,1.0,0.0,0.0,0.0,0.7,6.0
4835,"Università Telematica ""ITALIAN UNIVERSITY LINE"" - IUL",IT0026,2015,IT,0.3,3.0,0.0,2.0,0.0,0.2,6.0
4836,Università degli Studi di FOGGIA,IT0027,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4837,Università degli Studi di GENOVA,IT0028,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4838,Università degli Studi de L'AQUILA,IT0029,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4839,Università del SALENTO,IT0030,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4840,Scuola IMT - Istituzioni. Mercati. Tecnologie - Alti Studi - LUCCA,IT0031,2015,IT,0.0,2.0,0.0,0.0,0.0,0.6,6.0
4841,Università degli Studi di MACERATA,IT0032,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4842,Università degli Studi di MESSINA,IT0033,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4843,Libera Università di lingue e comunicazione IULM-MI,IT0034,2015,IT,0.0,2.0,0.0,0.0,0.0,0.8,6.0
4844,Politecnico di MILANO,IT0035,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4845,Università Cattolica del Sacro Cuore,IT0036,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4846,"Università Commerciale ""Luigi Bocconi"" MILANO",IT0037,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4847,Università degli Studi di MILANO,IT0038,2015,IT,0.0,1.0,0.0,0.0,0.0,0.7,6.0
4848,"Libera Università ""Vita Salute S.Raffaele"" MILANO",IT0039,2015,IT,0.0,1.0,0.0,1.0,0.0,0.8,6.0
4849,Università degli Studi di MILANO-BICOCCA,IT0040,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4850,Università Telematica San Raffaele Roma,IT0041,2015,IT,0.1,4.0,0.0,1.0,0.0,0.6,6.0
4851,Università degli Studi di MODENA e REGGIO EMILIA,IT0042,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4852,Università degli Studi Suor Orsola Benincasa - NAPOLI,IT0043,2015,IT,0.0,2.0,0.0,2.0,0.0,0.7,6.0
4853,Seconda Università degli Studi di NAPOLI,IT0044,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4854,"Università degli Studi di NAPOLI ""Federico II""",IT0045,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4855,"Università degli Studi di NAPOLI ""L'Orientale""",IT0046,2015,IT,0.0,1.0,0.0,1.0,0.0,0.8,6.0
4856,"Università degli Studi di NAPOLI ""Parthenope""",IT0047,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4857,Università Telematica PEGASO,IT0048,2015,IT,0.1,4.0,0.0,1.0,0.0,0.6,6.0
4858,"Università Telematica ""E-CAMPUS""",IT0049,2015,IT,0.3,0.0,0.0,0.0,0.0,0.2,6.0
4859,Università degli Studi di PADOVA,IT0050,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4860,Università degli Studi di PALERMO,IT0051,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4861,Università degli Studi di PARMA,IT0052,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4862,I.U.S.S. - Istituto Universitario di Studi Superiori - PAVIA,IT0053,2015,IT,0.0,6.0,0.0,0.0,0.0,0.7,6.0
4863,Università degli Studi di PAVIA,IT0054,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4864,Università degli Studi di PERUGIA,IT0055,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4865,Università per Stranieri di PERUGIA,IT0056,2015,IT,0.0,1.0,0.0,2.0,0.0,0.8,6.0
4866,Scuola Normale Superiore di PISA,IT0057,2015,IT,0.0,1.0,0.0,0.0,0.0,0.7,6.0
4867,Scuola Superiore di Studi Universitari e Perfezionamento Sant'Anna,IT0058,2015,IT,0.0,3.0,0.0,0.0,0.0,0.8,6.0
4868,Università di PISA,IT0059,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4869,Università degli Studi della BASILICATA,IT0060,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4870,"Università degli Studi ""Mediterranea"" di REGGIO CALABRIA",IT0061,2015,IT,0.0,1.0,0.0,1.0,0.0,0.8,6.0
4871,"Università per Stranieri ""Dante Alighieri"" di REGGIO CALABRIA",IT0062,2015,IT,0.1,3.0,0.0,0.0,0.0,0.8,6.0
4872,Università degli Studi ROMA TRE,IT0063,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4873,Università degli Studi Internazionali di ROMA (UNINT),IT0064,2015,IT,0.1,4.0,0.0,0.0,0.0,0.8,6.0
4874,"Libera Univ. Inter.le Studi Sociali ""Guido Carli"" LUISS-ROMA",IT0065,2015,IT,0.0,1.0,0.0,0.0,0.0,0.7,6.0
4875,"Libera Univ. degli Studi ""Maria SS. Assunta"" - LUMSA - Roma",IT0066,2015,IT,0.0,2.0,0.0,0.0,0.0,0.8,6.0
4876,"Università ""Campus Bio-Medico"" di ROMA",IT0067,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4877,"Università degli Studi di ROMA ""La Sapienza""",IT0068,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4878,"Università degli Studi di ROMA ""Foro Italico""",IT0069,2015,IT,0.0,3.0,0.0,0.0,0.0,0.8,6.0
4879,"Università degli Studi di ROMA ""Tor Vergata""",IT0070,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4880,Università degli Studi EUROPEA di ROMA,IT0071,2015,IT,0.1,1.0,0.0,1.0,0.0,0.8,6.0
4881,Università Telematica GUGLIELMO MARCONI,IT0072,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4882,Università Telematica UNITELMA SAPIENZA,IT0073,2015,IT,0.0,2.0,0.0,1.0,0.0,0.8,6.0
4883,UNICUSANO Università degli Studi Niccolò Cusano -Telematica Roma,IT0074,2015,IT,0.3,0.0,0.0,0.0,0.0,0.4,6.0
4884,Università Telematica Internazionale UNINETTUNO,IT0075,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4885,"Università Telematica ""Universitas MERCATORUM""",IT0076,2015,IT,0.1,6.0,0.0,2.0,0.0,0.6,6.0
4886,Università degli Studi di SALERNO,IT0077,2015,IT,0.3,0.0,0.0,0.0,0.0,0.4,6.0
4887,Università degli Studi di SASSARI,IT0078,2015,IT,0.0,2.0,0.0,0.0,0.0,0.8,6.0
4888,Università degli Studi di SIENA,IT0079,2015,IT,0.0,2.0,0.0,0.0,0.0,0.7,6.0
4889,Università per Stranieri di SIENA,IT0080,2015,IT,0.0,3.0,0.0,0.0,0.0,0.8,6.0
4890,Università degli Studi di TERAMO,IT0081,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4891,Politecnico di TORINO,IT0082,2015,IT,0.0,3.0,0.0,0.0,0.0,0.8,6.0
4892,Università degli Studi di TORINO,IT0083,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4893,"Università Telematica ""LEONARDO da VINCI""",IT0084,2015,IT,0.3,2.0,0.0,2.0,0.0,0.2,6.0
4894,Università degli Studi di TRENTO,IT0085,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4895,Scuola Internazionale Superiore di Studi Avanzati di TRIESTE,IT0086,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4896,Università degli Studi di TRIESTE,IT0087,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4897,Università degli Studi di UDINE,IT0088,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4898,"Università degli Studi di URBINO ""Carlo BO""",IT0089,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4899,Università degli Studi INSUBRIA Varese-Como,IT0090,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4900,"Università ""Cà Foscari"" VENEZIA",IT0091,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4901,Università IUAV di VENEZIA,IT0092,2015,IT,0.0,1.0,0.0,1.0,0.0,0.8,6.0
4902,"Università degli Studi del PIEMONTE ORIENTALE ""Amedeo Avogadro""-Vercelli",IT0093,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4903,Università degli Studi di VERONA,IT0094,2015,IT,0.0,1.0,0.0,0.0,0.0,0.8,6.0
4904,Università degli Studi della TUSCIA,IT0095,2015,IT,0.0,2.0,0.0,0.0,0.0,0.8,6.0
4905,Accademia delle Belle Arti di Bari,IT0096,2015,IT,0.3,2.0,0.0,0.0,0.0,0.4,6.0
4906,Accademia delle Belle Arti di Bologna,IT0097,2015,IT,0.3,0.0,0.0,1.0,0.0,0.4,6.0
4907,Accademia delle Belle Arti di Carrara,IT0098,2015,IT,0.3,2.0,0.0,0.0,0.0,0.4,6.0
4908,Accademia delle Belle Arti di Catania,IT0099,2015,IT,0.3,2.0,0.0,0.0,0.0,0.4,6.0
4909,Accademia delle Belle Arti di Catanzaro,IT0100,2015,IT,0.3,2.0,0.0,1.0,0.0,0.4,6.0
4910,Accademia delle Belle Arti di Firenze,IT0101,2015,IT,0.3,2.0,0.0,0.0,0.0,0.4,6.0
4911,Accademia delle Belle Arti di Foggia,IT0102,2015,IT,0.3,3.0,0.0,0.0,0.0,0.3,6.0
4912,Accademia delle Belle Arti di Frosinone,IT0103,2015,IT,0.3,2.0,0.0,0.0,0.0,0.4,6.0
4913,Accademia delle Belle Arti dell'Aquila,IT0104,2015,IT,0.3,0.0,0.0,2.0,0.0,0.4,6.0
4914,Accademia delle Belle Arti di Lecce,IT0105,2015,IT,0.3,2.0,0.0,0.0,0.0,0.4,6.0
4915,Accademia delle Belle Arti di Macerata,IT0106,2015,IT,0.3,0.0,0.0,1.0,0.0,0.4,6.0
4916,"Accademia delle Belle Arti di Milano ""Brera""",IT0107,2015,IT,0.3,1.0,0.0,0.0,0.0,0.4,6.0
4917,Accademia delle Belle Arti di Napoli,IT0108,2015,IT,0.3,0.0,0.0,0.0,0.0,0.4,6.0
4918,Accademia delle Belle Arti di Palermo,IT0109,2015,IT,0.3,2.0,0.0,0.0,0.0,0.4,6.0
4919,Accademia delle Belle Arti di Reggio Calabria,IT0110,2015,IT,0.3,2.0,0.0,0.0,0.0,0.4,6.0
4920,Accademia delle Belle Arti di Roma,IT0111,2015,IT,0.3,2.0,0.0,0.0,0.0,0.4,6.0
