institution_name,ETER_ID,reference_year,country_code,missing_perc,zero_value,c_value,s_value,nc_value,cons_perc,timeillnes_occ
Universidad Loyola Andalucia,ES0080,2016,ES,0.2,4.0,0.0,0.0,0.0,0.6,5.0
Universidad Europea del Atlántico,ES0081,2016,ES,0.2,4.0,0.0,0.0,0.0,0.5,3.0
Universidad Fernando Pessoa-Canarias,ES0082,2016,ES,0.2,0.0,0.0,0.0,0.0,0.4,2.0
Helsingin yliopisto,FI0001,2016,FI,1.0,2.0,0.0,0.0,0.0,0.9,6.0
Turun yliopisto,FI0002,2016,FI,1.0,2.0,0.0,1.0,0.0,0.9,6.0
Åbo Akademi,FI0003,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Oulun yliopisto,FI0004,2016,FI,1.0,2.0,0.0,0.0,0.0,0.9,6.0
Tampereen yliopisto,FI0005,2016,FI,1.0,2.0,0.0,0.0,0.0,0.9,6.0
Jyväskylän yliopisto,FI0006,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Svenska handelshögskolan,FI0010,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Vaasan yliopisto,FI0013,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Lappeenrannan teknillinen yliopisto,FI0014,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Tampereen teknillinen yliopisto,FI0015,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Lapin yliopisto,FI0021,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Maanpuolustuskorkeakoulu,FI0024,2016,FI,0.3,3.0,0.0,2.0,0.0,0.2,6.0
Aalto-yliopisto,FI0025,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Itä-Suomen yliopisto,FI0026,2016,FI,1.0,2.0,0.0,1.0,0.0,0.9,6.0
Taideyliopisto,FI0027,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,4.0
Lapin ammattikorkeakoulu,FI0028,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,3.0
Högskolan på Åland,FI0031,2016,FI,0.3,4.0,0.0,0.0,0.0,0.4,6.0
HAAGA-HELIA ammattikorkeakoulu,FI0056,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Metropolia ammattikorkeakoulu,FI0065,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Yrkeshögskolan Novia,FI0066,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Tampereen ammattikorkeakoulu,FI0466,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Hämeen ammattikorkeakoulu,FI0467,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Karelia-ammattikorkeakoulu,FI0469,2016,FI,1.0,4.0,0.0,1.0,0.0,0.9,6.0
Lahden ammattikorkeakoulu,FI0470,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Oulun ammattikorkeakoulu,FI0471,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Seinäjoen ammattikorkeakoulu,FI0472,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Kajaanin ammattikorkeakoulu,FI0473,2016,FI,1.0,4.0,0.0,1.0,0.0,0.9,6.0
Jyväskylän ammattikorkeakoulu,FI0504,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Mikkelin ammattikorkeakoulu,FI0506,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Satakunnan ammattikorkeakoulu,FI0507,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Turun ammattikorkeakoulu,FI0509,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Yrkeshögskolan Arcada,FI0535,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Centria ammattikorkeakoulu,FI0536,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Savonia ammattikorkeakoulu,FI0537,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Poliisiammattikorkeakoulu,FI0557,2016,FI,0.3,7.0,0.0,0.0,0.0,0.2,6.0
Kymenlaakson ammattikorkeakoulu,FI0608,2016,FI,0.0,2.0,0.0,0.0,0.0,0.4,6.0
Saimaan ammattikorkeakoulu,FI0609,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Diakonia-ammattikorkeakoulu,FI0623,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Vaasan ammattikorkeakoulu,FI0627,2016,FI,1.0,4.0,0.0,1.0,0.0,0.9,6.0
Laurea ammattikorkeakoulu,FI0629,2016,FI,1.0,4.0,0.0,0.0,0.0,0.9,6.0
Humanistinen ammattikorkeakoulu,FI0631,2016,FI,1.0,4.0,0.0,1.0,0.0,0.9,6.0
Université Nice - Sophia-Antipolis,FR0001,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
Université de technologie de Troyes,FR0002,2016,FR,0.6,0.0,0.0,0.0,0.0,0.4,7.0
École de l'air,FR0003,2016,FR,0.5,1.0,0.0,0.0,0.0,0.3,7.0
École nationale supérieure d'architecture de Marseille,FR0004,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École supérieure d'art et de design Marseille-Mediterranée,FR0005,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École centrale de Marseille,FR0006,2016,FR,0.6,0.0,0.0,0.0,0.0,0.4,7.0
Aix-Marseille université,FR0007,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
Université de Caen Basse-Normandie,FR0008,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
École supérieure d'arts et médias de Caen - Cherbourg,FR0009,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale supérieure d'ingénieurs de Caen,FR0010,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
École supérieure d'ingénieurs des travaux de la construction de Caen,FR0011,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
École européenne supérieure de l'image,FR0012,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École d'ingénieurs en génie des systèmes industriels,FR0013,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Université de La Rochelle,FR0014,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
École nationale supérieure d'art de Bourges,FR0015,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale supérieure d'art de Dijon,FR0017,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Université de Bourgogne,FR0018,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
École nationale des greffes,FR0019,2016,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
Institut national supérieur des sciences agronomiques. de l'alimentation et de l'environnement,FR0020,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
École nationale supérieure de mécanique et des microtechniques,FR0021,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Université de Franche-Comté,FR0022,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
École nationale d'ingénieurs de Brest,FR0023,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
École Navale,FR0024,2016,FR,0.5,1.0,0.0,0.0,0.0,0.3,7.0
École nationale supérieure de techniques avancées Bretagne,FR0025,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Université de Bretagne Occidentale,FR0026,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
Institut supérieur de l'électronique et du numérique Brest,FR0028,2016,FR,0.5,1.0,0.0,0.0,0.0,0.3,7.0
École des mines d'Alès,FR0029,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Université de Nîmes,FR0030,2016,FR,0.6,1.0,0.0,0.0,0.0,0.4,7.0
Institut supérieur des Arts de Toulouse,FR0031,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale supérieure d'architecture de Toulouse,FR0032,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Institut national des sciences appliquées de Toulouse,FR0033,2016,FR,0.6,0.0,0.0,0.0,0.0,0.4,7.0
École d'ingénieurs de Purpan,FR0034,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Institut catholique de Toulouse,FR0035,2016,FR,0.6,0.0,0.0,0.0,0.0,0.4,7.0
École nationale de l'aviation civile,FR0036,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Institut national polytechnique de Toulouse,FR0037,2016,FR,0.6,0.0,0.0,0.0,0.0,0.4,7.0
Université Toulouse 1 - Capitole,FR0038,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
Université Toulouse - Jean Jaurès,FR0039,2016,FR,0.6,1.0,0.0,0.0,0.0,0.4,7.0
Université de Toulouse 3 - Paul Sabatier,FR0040,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
Institut supérieur de l'aéronautique et de l'espace,FR0041,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
École nationale supérieure d'architecture et de paysage de Bordeaux,FR0042,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale supérieure des sciences agronomiques de Bordeaux Aquitaine,FR0043,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Université Bordeaux Montaigne,FR0046,2016,FR,0.6,1.0,0.0,0.0,0.0,0.4,7.0
École des beaux-arts de Bordeaux,FR0047,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale de la magistrature,FR0048,2016,FR,0.5,0.0,0.0,0.0,0.0,0.0,7.0
Institut polytechnique de Bordeaux,FR0050,2016,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
École nationale supérieure de chimie de Montpellier,FR0051,2016,FR,0.6,0.0,0.0,0.0,0.0,0.4,7.0
École nationale supérieure d’architecture de Montpellier,FR0052,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Université Montpellier 3 - Paul-Valéry,FR0055,2016,FR,0.6,1.0,0.0,0.0,0.0,0.4,7.0
Institut national d'études supérieures agronomiques de Montpellier,FR0056,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
École nationale supérieure de chimie de Rennes,FR0057,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
École nationale supérieure d'architecture de Bretagne,FR0058,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École régionale des beaux-arts de Rennes,FR0059,2016,FR,0.5,0.0,0.0,0.0,0.0,0.0,7.0
École des hautes études en santé publique,FR0060,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Institut national des sciences appliquées de Rennes,FR0061,2016,FR,0.6,0.0,0.0,0.0,0.0,0.4,7.0
Université de Rennes 1,FR0062,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
Université Rennes 2,FR0063,2016,FR,0.6,1.0,0.0,0.0,0.0,0.4,7.0
ECAM Rennes Louis de Broglie,FR0064,2016,FR,0.5,1.0,0.0,0.0,0.0,0.3,7.0
Institut catholique de Rennes,FR0065,2016,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
École des métiers de l'environnement,FR0066,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
École des Avocats du Grand Ouest,FR0067,2016,FR,0.5,0.0,0.0,0.0,0.0,0.0,7.0
École nationale de la statistique et de l'analyse de l'information,FR0068,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Institut supérieur des sciences agronomiques. agroalimentaires. horticoles et du paysage,FR0069,2016,FR,0.6,0.0,0.0,0.0,0.0,0.4,7.0
Université François-Rabelais,FR0070,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
École nationale supérieure d'architecture de Grenoble,FR0071,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École supérieure d'art de Grenoble,FR0072,2016,FR,0.5,0.0,0.0,0.0,0.0,0.0,7.0
Grenoble INP,FR0076,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
Communauté Université Grenoble-Alpes,FR0077,2016,FR,0.4,1.0,0.0,0.0,0.0,0.3,7.0
École supérieure d'art et design Saint-Étienne,FR0079,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale d'ingénieurs de Saint-Étienne,FR0080,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Telecom Saint-Étienne,FR0081,2016,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
Université Jean Monnet,FR0082,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
École nationale supérieure d'architecture de Saint-Étienne,FR0083,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Ecole centrale de Nantes,FR0084,2016,FR,0.6,0.0,0.0,0.0,0.0,0.4,7.0
École nationale supérieure d'architecture de Nantes,FR0085,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École supérieure des beaux-arts de Nantes Métropole,FR0086,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Université de Nantes,FR0087,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
Institut régional d'administration de Nantes,FR0088,2016,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
École supérieure du bois,FR0091,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Université d'Orléans,FR0092,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
École supérieure d'art et de design d'Orléans,FR0093,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale d'administration pénitentiaire,FR0094,2016,FR,0.5,0.0,0.0,0.0,0.0,0.0,7.0
École régionale des beaux-arts d'Angers,FR0095,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École supérieure d'agriculture d'Angers,FR0096,2016,FR,0.6,0.0,0.0,0.0,0.0,0.4,7.0
École supérieure d'électronique de l'Ouest,FR0097,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Université catholique de l'Ouest,FR0098,2016,FR,0.6,1.0,0.0,0.0,0.0,0.4,7.0
Université d'Angers,FR0099,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
École supérieure angevine en informatique et productique,FR0100,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École supérieure d'art et de design de Reims,FR0101,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Université de Reims Champagne-Ardenne,FR0102,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
École nationale supérieure d'architecture de Nancy,FR0103,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale supérieure d'art de Nancy,FR0104,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Université de Lorraine,FR0105,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
École spéciale militaire de Saint-Cyr,FR0106,2016,FR,0.5,1.0,0.0,0.0,0.0,0.3,7.0
École militaire interarmes,FR0107,2016,FR,0.5,0.0,0.0,0.0,0.0,0.0,7.0
Université de Bretagne-Sud,FR0108,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
Institut régional d'administration de Metz,FR0110,2016,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
École supérieure d'ingénieurs des travaux de la construction de Metz,FR0111,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale supérieure de chimie de Lille,FR0112,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
École nationale supérieure d'architecture et de paysage de Lille,FR0113,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale supérieure des arts et industries textiles,FR0114,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
École nationale supérieure des mines de Douai,FR0116,2016,FR,0.5,1.0,0.0,0.0,0.0,0.3,7.0
Groupe Institut supérieur d'agriculture de Lille,FR0117,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Institut catholique de Lille,FR0118,2016,FR,0.6,0.0,0.0,0.0,0.0,0.4,7.0
Institut supérieur de l'électronique et du numérique Lille,FR0119,2016,FR,0.5,1.0,0.0,0.0,0.0,0.3,7.0
Hautes études d'ingénieur,FR0120,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
École centrale de Lille,FR0121,2016,FR,0.6,0.0,0.0,0.0,0.0,0.4,7.0
Université de Valenciennes et du Hainaut-Cambrésis,FR0122,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
Université Lille 1 - Sciences technologies,FR0123,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,6.0
Université Lille 2 - Droit et Santé,FR0124,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,6.0
Université Lille 3 - Charles-de-Gaulle,FR0125,2016,FR,0.6,1.0,0.0,0.0,0.0,0.4,6.0
Institut régional d'administration de Lille,FR0126,2016,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
Université du Littoral Côte d'Opale,FR0127,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
IXAD École des avocats de la région Nord-Ouest,FR0128,2016,FR,0.5,0.0,0.0,0.0,0.0,0.0,7.0
Université de technologie de Compiègne,FR0130,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
École supérieure de chimie organique et minérale,FR0131,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Université d'Artois,FR0132,2016,FR,0.6,1.0,0.0,0.0,0.0,0.4,7.0
Ecole nationale des finances publiques,FR0134,2016,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
École nationale supérieure d'architecture de Clermont-Ferrand,FR0136,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
VetAgro Sup Lempdes,FR0138,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Université de Pau et des Pays de l'Adour,FR0140,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
École supérieure d’art des Pyrénées — Pau Tarbes,FR0141,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École supérieure des technologies industrielles avancées,FR0142,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
École nationale d'ingénieurs de Tarbes,FR0143,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Université de Perpignan - Via Domitia,FR0144,2016,FR,0.6,1.0,0.0,0.0,0.0,0.4,7.0
École nationale supérieure d'architecture de Strasbourg,FR0145,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École supérieure des arts décoratifs de Strasbourg,FR0146,2016,FR,0.5,0.0,0.0,0.0,0.0,0.0,7.0
École nationale du génie de l'eau et de l'environnement de Strasbourg,FR0147,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Institut national des sciences appliquées de Strasbourg,FR0148,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Université de Strasbourg,FR0149,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
Université de Haute-Alsace,FR0150,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
École nationale supérieure d'architecture de Lyon,FR0151,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale supérieure des beaux-arts de Lyon,FR0152,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École centrale de Lyon,FR0153,2016,FR,0.6,0.0,0.0,0.0,0.0,0.4,7.0
Institut national des sciences appliquées de Lyon,FR0154,2016,FR,0.6,0.0,0.0,0.0,0.0,0.4,7.0
École catholique d'arts et métiers,FR0155,2016,FR,0.6,0.0,0.0,0.0,0.0,0.4,7.0
Université catholique de Lyon,FR0156,2016,FR,0.6,1.0,0.0,0.0,0.0,0.4,7.0
Université Claude Bernard - Lyon 1,FR0157,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
Université Lumière - Lyon 2,FR0158,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
Institut régional d'administration de Lyon,FR0159,2016,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
Institut supérieur d'agriculture et d'agroalimentaire Rhône-Alpes,FR0160,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Université Jean Moulin - Lyon 3,FR0161,2016,FR,0.6,1.0,0.0,0.0,0.0,0.4,7.0
École nationale supérieure des sciences de l'information et des bibliothèques,FR0162,2016,FR,0.5,1.0,0.0,0.0,0.0,0.3,7.0
École nationale des travaux publics de l'État,FR0163,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Conservatoire national supérieur musique et danse de Lyon,FR0164,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Institut textile et chimique,FR0165,2016,FR,0.5,1.0,0.0,0.0,0.0,0.3,7.0
École supérieure chimie physique électronique de Lyon,FR0166,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
École des avocats Rhône-Alpes,FR0167,2016,FR,0.5,0.0,0.0,0.0,0.0,0.0,7.0
École normale supérieure de Lyon,FR0168,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Université du Maine,FR0169,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
Université de Savoie Mont Blanc,FR0170,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
École d'ingénieur de la ville de Paris,FR0171,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Faculté Libre de Droit. d’Economie et de Gestion,FR0172,2016,FR,0.6,1.0,0.0,0.0,0.0,0.1,7.0
Université Paris-Dauphine,FR0173,2016,FR,0.6,1.0,0.0,0.0,0.0,0.4,7.0
Université Paris 1 - Panthéon Sorbonne,FR0174,2016,FR,0.6,1.0,0.0,0.0,0.0,0.4,7.0
Université Panthéon-Assas,FR0175,2016,FR,0.6,1.0,0.0,0.0,0.0,0.4,7.0
Université Sorbonne Nouvelle - Paris 3,FR0176,2016,FR,0.6,1.0,0.0,0.0,0.0,0.4,7.0
Université Paris-Sorbonne,FR0177,2016,FR,0.6,1.0,0.0,0.0,0.0,0.4,6.0
Université Paris Descartes,FR0178,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
Université Pierre et Marie Curie,FR0179,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,6.0
Université Paris Diderot,FR0180,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
École nationale supérieure d'architecture de Paris-Malaquais,FR0181,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale supérieure d'architecture de Paris-La Villette,FR0182,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale supérieure d'architecture de Paris-Belleville,FR0183,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Groupe ESPI École supérieure des professions immobilières,FR0184,2016,FR,0.5,0.0,0.0,0.0,0.0,0.0,7.0
École nationale supérieure d'arts et métiers,FR0185,2016,FR,0.6,0.0,0.0,0.0,0.0,0.4,7.0
École nationale supérieure de chimie de Paris,FR0186,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Institut de physique du globe,FR0187,2016,FR,0.4,0.0,0.0,0.0,0.0,0.2,7.0
École supérieure de physique et de chimie industrielles de la ville de Paris,FR0188,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Institut d'études politiques de Paris,FR0189,2016,FR,0.6,0.0,0.0,0.0,0.0,0.4,7.0
École normale supérieure de Paris,FR0190,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Institut des sciences et industries du vivant et de l'environnement,FR0191,2016,FR,0.6,0.0,0.0,0.0,0.0,0.4,7.0
École nationale supérieure des arts décoratifs,FR0192,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Conservatoire national des arts et métiers,FR0193,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
École nationale des Chartes,FR0194,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Collège de France,FR0195,2016,FR,0.4,0.0,0.0,0.0,0.0,0.0,7.0
École pratique des hautes études,FR0196,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Institut national des langues et civilisations orientales,FR0197,2016,FR,0.6,1.0,0.0,0.0,0.0,0.4,7.0
École du Louvre,FR0198,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale supérieure des mines de Paris,FR0199,2016,FR,0.6,0.0,0.0,0.0,0.0,0.4,7.0
Muséum national d'histoire naturelle,FR0200,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Conservatoire national supérieur de musique et de danse de Paris,FR0201,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Observatoire de Paris,FR0202,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Télécom ParisTech,FR0203,2016,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
Institut Catholique de Paris,FR0204,2016,FR,0.6,0.0,0.0,0.0,0.0,0.4,7.0
Institut supérieur d'électronique de Paris,FR0205,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École supérieure d'informatique. électronique. automatique,FR0206,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
École nationale supérieure des beaux-arts,FR0207,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École des hautes études en sciences sociales,FR0208,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
École centrale d'électronique,FR0209,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
École nationale supérieure d'architecture de Paris-Val de Seine,FR0210,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale supérieure de création industrielle,FR0211,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École de formation professionnelle des barreaux de la cour d'appel de Paris,FR0212,2016,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
Centre des études supérieures industrielles,FR0213,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Institut catholique d'arts et métiers,FR0214,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Pôle supérieur d’enseignement artistique Paris Boulogne-Billancourt,FR0215,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École nationale supérieure d'architecture de Normandie,FR0216,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Institut national des sciences appliquées de Rouen,FR0217,2016,FR,0.6,0.0,0.0,0.0,0.0,0.4,7.0
Université de Rouen,FR0218,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
École supérieure d'ingénieurs en génie électrique,FR0219,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
Université du Havre,FR0220,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
École des officiers de la gendarmerie nationale,FR0222,2016,FR,0.4,0.0,7.0,0.0,0.0,0.0,7.0
Université Paris-Est Marne-la-Vallée,FR0223,2016,FR,0.6,1.0,0.0,0.0,0.0,0.4,7.0
École nationale des ponts et chaussées,FR0224,2016,FR,0.5,0.0,0.0,0.0,0.0,0.4,7.0
École d'architecture de la ville et des territoires à Marne-la-Vallée,FR0225,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
Université Paris-Est,FR0226,2016,FR,0.4,1.0,0.0,0.0,0.0,0.3,7.0
École nationale supérieure d’architecture de Versailles,FR0227,2016,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
École des beaux-arts de Versailles,FR0228,2016,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
Université de Versailles Saint-Quentin-en-Yvelines,FR0229,2016,FR,0.7,1.0,0.0,0.0,0.0,0.4,7.0
